Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2002","2002","%","61.2","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2002","2002","%","2.7241051197","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2002","2002","%","4.9","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2003","2003","1000 persons","1040","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2003","2003","%","55.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2003","2003","%","62.1","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2003","2003","%","2.6378149986","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2003","2003","%","4.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2004","2004","1000 persons","927","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2004","2004","%","56","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2004","2004","%","61.2","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2004","2004","%","2.44551754","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2004","2004","%","4.1","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2005","2005","1000 persons","941","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2005","2005","%","55.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2005","2005","%","60.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2005","2005","%","2.6238889694","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2005","2005","%","4.2","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2006","2006","1000 persons","972","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
